timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1781766348356,10.3368,-5.721,14.4922,1.7054,-1.0347,0.1523
1781766348377,9.1119,-2.7484,8.2731,2.6809,-1.2673,0.2655
1781766348397,6.9614,-2.1645,1.01,2.9413,-0.3951,-0.3727
1781766348416,4.9296,-3.8776,-15.3866,1.1588,1.9728,-0.8252
1781766348436,2.4978,-3.1689,-10.6748,-0.9498,1.8368,-0.8839
1781766348456,2.5969,1.8559,-2.4701,-0.8222,-0.2199,-1.2042
1781766348477,0.4137,4.9592,-1.7048,-0.2918,-0.4065,-1.155
1781766348496,-0.6031,6.719,-2.5819,-0.6579,-0.1148,-1.1235
1781766348516,-0.662,7.8469,-0.6491,-0.9576,0.7102,-1.0378
1781766348536,-0.3708,9.0994,1.4006,-0.7599,1.7959,-1.0164
1781766348557,0.684,11.1474,4.1488,-0.1334,1.9951,-0.9149
1781766348576,1.2941,14.2167,5.1312,0.613,1.4631,-0.799
1781766348597,1.8705,16.584,4.1389,1.0219,0.6404,-0.7394
1781766348617,3.0405,14.0905,2.8171,0.8851,-0.9656,-0.7705
1781766348637,1.711,8.5501,1.5984,0.6279,-1.7045,-1.1649
1781766348657,1.0026,0.7823,-1.5052,0.9452,-2.4351,-1.4955
1781766348676,-3.916,-29.2376,3.3634,0.2965,-6.3133,-1.3028
1781766348697,-15.1448,-39.3932,-9.1256,-0.056,-4.1192,0.0792
1781766348717,-11.0701,-10.7296,-23.8596,-1.3089,1.7848,0.0994
1781766348737,-9.6432,-16.1574,-12.0479,-1.4645,0.7855,-0.5431
1781766348757,-3.9442,-11.9193,-3.1133,-1.1785,-0.5819,-0.2061
1781766348776,-6.4877,-7.8882,-0.982,-0.8487,-0.6269,-0.1835
1781766348797,-9.1832,-4.0433,-0.9631,-0.3484,0.3012,0.2243
1781766348817,-6.978,-2.7404,-1.0221,-0.1268,-0.2989,0.8154
1781766348836,-3.9929,-1.6504,-1.1952,-0.2506,-0.7294,1.0052
1781766348857,-2.6778,1.5205,1.3686,-0.4513,-0.512,0.9733
1781766348881,-1.7405,4.2333,4.6868,-0.4401,-0.0311,0.8986
1781766348897,-1.4799,5.611,4.6991,-0.2113,0.2341,0.8436
1781766348916,-0.6863,6.7424,4.2716,0.0124,0.2124,0.8949
